"SAV ID","SAV Name","Best Site Sales Level 2 Name","Coverage","Contract Number","Covered Line Status","Contract Type","Contract Line End Quarter","Contract Line End Fiscal Year","Instance Shipped Fiscal Year","Service Brand Code","Offer Type Name","Asset Type","LDoS","LDoS Fiscal Quarter","LDoS FY","Business Entity Name","Sub Business Entity Name","Product Family","Product ID","Product Type","SWSS Flag","Default Service List Price USD","Item Quantity","Annual Extended Contract Line List USD Amount","Annual Contract Line Net USD Amount","Annualized Extended Contract Line List USD Amount","Annualized Contract Line Net USD Amount","Contract Line List Price USD","Contract Line Net Price USD","Asset List Amount"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20251","2025","2021","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","ASALOW","CAB-AC-C5-EUR","CABLE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20244","2024","2021","CISCO BRANDED","DNA Center","Perpetual Software","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Connected Platforms","DNASW","DNA-SW-1.3","APPSWIND","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","203230807","EXPIRED","SNT","20213","2021","2020","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","NIM-BLANK","ASSEMBLY","N","","3","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","SAN","MDS9000","CAB-9K10A-EU","DEVICES","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","203012027","EXPIRED","SNT","20213","2021","2019","CISCO BRANDED","Others","Perpetual Software","2025/02/28 00:00:00","Q3 FY2025","2025","Enterprise Switching","Ent. Switching - Access","C9300","S9300UK9-169","BASE","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","203012027","EXPIRED","SNT","20213","2021","2019","CISCO BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","C9300-NW-E-24","APPSWIND","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNTP","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","SM-F-BLANK","ASSEMBLY","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9400","C9400-SUP-1-B","BOARD","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","PNABU - CISE","Hardware","","Q9 FY1900","1900","Security","ISE","CISE","SNS-CPU-4116","APPLIANCE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9400","C9400-LC-48U-B","BOARD","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","203230807","EXPIRED","ECMUS","20213","2021","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Perpetual Software","","Q9 FY1900","1900","Security","Network Security","FSIGHT","SF-FMC-VMW-2-K9","APPSWIND","Y","180","1","138","89.7","104.285714285714","89.9464285714286","104","89.7","535"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","","","N/A","19009","1900","2022","N/A","PNABU - CISE","Perpetual Software","","Q9 FY1900","1900","Security","ISE","CISE","L-ISE-TACACS-ND=","APPSWIND","N","","2","","","","","","","21400"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20224","2022","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX9K","APIC","APIC-M3","SERVER","N","","1","1353.55","869.52","1357.26854395604","871.908791208791","1353.55","869.52","24111.5"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNTP","20251","2025","2021","CISCO BRANDED","Others","Hardware","2027/07/31 00:00:00","Q4 FY2027","2027","Enterprise Routing","Ent. Edge Routing","ASR1000","ASR1001-X","ROUTER","N","2356","2","13006.5","1992.420097","4335.5","1992.420097","13006.5","5977.260291","53013.88"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20224","2022","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX9K","APIC","APIC-RAID-M5","SERVER","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNTP","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","ISR4461/K9","ROUTER","N","5152","2","28441.8","4356.9","9480.6","4356.9","28441.8","13070.7","63558"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Software-Other","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Core","C9600","C9600-NW-A","APPSWIND","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","203230807","EXPIRED","SNT","20213","2021","2020","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","MEM-4400-DP-2G","MEMORY","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRMID","FPR2K-SSD100","BOARD","N","","4","0","0","0","0","0","0","4684.48"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FSIGHT","FMC-M5-NIC-SFP","BOARD","N","","1","0","0","0","0","0","0","2206.88"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FSIGHT","FMC-M5-CPU-4110","BOARD","N","","1","0","0","0","0","0","0","2059.75"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","203230807","EXPIRED","SNT","20213","2021","2020","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","PWR-4430-AC","POWER","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","203230807","EXPIRED","SNT","20213","2021","2020","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","MEM-FLSH-8G","MEMORY","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Perpetual Software","2023/04/30 00:00:00","Q4 FY2023","2023","Security","Network Security","FPRHIGH","SF-F4K-TD6.3-K9","BASE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FSIGHT","FMC-M5-MEM-16GB","BOARD","N","","2","0","0","0","0","0","0","2377.54"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRHIGH","FPR4K-SSD-BBLKD","BOARD","N","","2","0","0","0","0","0","0","302.5"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Perpetual Software","2022/10/31 00:00:00","Q2 FY2023","2023","Security","Network Security","FPRMID","SF-F2KASA9.10.1-K9","BASE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","203012027","EXPIRED","SNT","20213","2021","2019","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","PWR-C1-715WAC-P","POWER","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNTP","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","MEM-4460-DP-4G","MEMORY","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203981522","ACTIVE","ECDN","20223","2022","2021","CISCO BRANDED","","Hardware","","Q9 FY1900","1900","Collaboration","TP Endpoints","CTSQS","CS-CODEC-PLUS+","FUNCSYSTM","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203981522","ACTIVE","ECDN","20223","2022","2021","CISCO BRANDED","","Hardware","","Q9 FY1900","1900","Collaboration","TP Endpoints","CTSQS","PSU-12VDC-40W2","POWER","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203981522","ACTIVE","ECDN","20223","2022","2021","CISCO BRANDED","","Hardware","","Q9 FY1900","1900","Collaboration","TP Endpoints","CTSQS","DOC-P60CAM-BRKT","ACCESSORY","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203981522","ACTIVE","ECDN","20223","2022","2021","CISCO BRANDED","","Hardware","","Q9 FY1900","1900","Collaboration","TP Endpoints","CTSQS","PWR-CORD-EUR-B","ACCESSORY","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2021","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FSIGHT","FMC-M5-MRAID-12G","BOARD","N","","1","0","0","0","0","0","0","2720.05"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2021","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FSIGHT","FMC-M5-NIC-SFP","BOARD","N","","1","0","0","0","0","0","0","2206.88"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","SAN","MDS9000","CAB-9K10A-EU","DEVICES","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2021","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Perpetual Software","","Q9 FY1900","1900","Security","Network Security","FPRMID","SF-F2K-TD6.4-K9","BASE","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2021","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRMID","FPR2K-SSD-BBLKD","BOARD","N","","1","0","0","0","0","0","0","147.13"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNTP","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","PWR-4460-650-AC2","POWER","N","","2","0","0","0","0","0","0","1177"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20244","2024","2021","CISCO BRANDED","DNA Center","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Connected Platforms","DNAHW","DN2-SD-64G-S","MULTIPROD","N","","1","0","0","0","0","0","0","428.43"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","PNABU - CISE","Hardware","","Q9 FY1900","1900","Security","ISE","CISE","SNS-PSU1-770W","APPLIANCE","N","","4","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9400","C9400-NW-E","APPSWIND","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Perpetual Software","2023/04/30 00:00:00","Q4 FY2023","2023","Security","Network Security","FPRMID","SF-F2K-TD6.3-K9","BASE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Service Provider Routing","SP Access & Aggregation","ASR920","CAB-AC-EUR","CABLE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2021","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRMID","FPR2130-NGFW-K9","ROUTER","N","2400","1","1596.57","667.017894082126","2870.68004926108","1199.31788837427","1596.57","667.017894082126","39082.18"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2021","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FSIGHT","FMC1600-K9","SERVER","N","2879","1","1915.36","800.196272751678","3443.87389162562","1438.77654952888","1915.36","800.196272751678","29089.56"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FSIGHT","FMC-M5-TPM-2.0","BOARD","N","","1","0","0","0","0","0","0","88.28"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","","","N/A","19009","1900","2021","N/A","Others","Perpetual Software","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","ACI-N9KDK9-14.2","BASE","N","","1","","","","","","","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9400","C9400-PWR-3200AC","POWER","N","","2","0","0","0","0","0","0","4802.16"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203981522","ACTIVE","ECDN","20223","2022","2021","CISCO BRANDED","","Hardware","","Q9 FY1900","1900","Collaboration","TP Endpoints","CTSQS","CAB-MIC-EXT-J","CABLE","N","","2","0","0","0","0","0","0","70.62"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203981522","ACTIVE","ECDN","20223","2022","2021","CISCO BRANDED","","Hardware","","Q9 FY1900","1900","Collaboration","TP Endpoints","CTSQS","CTS-CAM60-BRKT","ASSEMBLY","N","","1","0","0","0","0","0","0","294.25"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","203230807","EXPIRED","SNT","20213","2021","2020","CISCO BRANDED","Others","Perpetual Software","2024/07/31 00:00:00","Q1 FY2025","2025","Enterprise Routing","Ent. Access Routing","4400ISR","SISR4400UK9-166","BASE","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","203230807","EXPIRED","SNT","20213","2021","2020","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFPGE","GLC-SX-MMD","DEVICES","N","11","1","0","0","0","0","0","0","588.5"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FSIGHT","FMC-M5-SD-32G","BOARD","N","","1","0","0","0","0","0","0","194.21"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2021","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRMID","FPR2K-NM-BLANK","BOARD","N","","1","0","0","0","0","0","0","58.85"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Perpetual Software","2026/02/28 00:00:00","Q3 FY2026","2026","Enterprise Switching","Ent. Switching - Access","C9400","S9400UK9-1612","BASE","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20224","2022","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX9K","APIC","APIC-PSU-M5BLK","SERVER","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","","","N/A","19009","1900","2020","N/A","Others","Hardware","2027/02/28 00:00:00","Q3 FY2027","2027","Enterprise Switching","Optics - Ent. Networking Allocation","X2","CVR-X2-SFP10G=","DEVICES","N","","2","","","","","","","428"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","203012027","EXPIRED","SNT","20213","2021","2019","CISCO BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","OS","NETWORK-PNP-LIC","BASE","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","202917220","EXPIRED","SNT","20204","2020","2019","CISCO BRANDED","Others","Hardware","2027/02/28 00:00:00","Q3 FY2027","2027","Enterprise Switching","Optics - Ent. Networking Allocation","X2","X2-10GB-SR=","DEVICES","N","","8","0","0","0","0","0","0","19773.6"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","","","N/A","19009","1900","2018","N/A","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFPGE","GLC-LH-SMD=","DEVICES","N","44","2","","","","","","","2342.24"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2010","CISCO BRANDED","Others","Hardware","2022/12/31 00:00:00","Q2 FY2023","2023","Enterprise Routing","Ent. Access Routing","4400ISR","SM-S-BLANK","ACCESSORY","N","","15","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2018","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRHIGH","FPR4K-NM-BLANK","BOARD","N","","4","0","0","0","0","0","0","484"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2018","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRHIGH","FPR4K-SSD-BBLKD","BOARD","N","","2","0","0","0","0","0","0","302.5"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2018","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Perpetual Software","2023/05/31 00:00:00","Q4 FY2023","2023","Security","Network Security","FP","SF-FPR-TD6.1-K9","BASE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2018","CISCO BRANDED","PNABU - CISE","Hardware","2024/06/30 00:00:00","Q4 FY2024","2024","Security","ISE","CISE","SNS-MR-1X081RU-A","APPLIANCE","N","","4","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2010","CISCO BRANDED","Others","Hardware","2022/12/31 00:00:00","Q2 FY2023","2023","Enterprise Routing","Ent. Access Routing","3900ISR","HWIC-BLANK","ASSEMBLY","N","","28","0","0","0","0","0","0","2996"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2010","CISCO BRANDED","Others","Hardware","2022/12/31 00:00:00","Q2 FY2023","2023","Enterprise Routing","Ent. Access Routing","ICV","PWR-3900-AC=","POWER","N","","4","0","0","0","0","0","0","3766.4"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","202413415","EXPIRED","ECMU","20201","2020","2019","CISCO BRANDED","","Perpetual Software","2022/01/31 00:00:00","Q3 FY2022","2022","Wireless","Ent. - Wireless","INFRA","R-PI22-SW-K9","APPSWIND","Y","9","1","1.48","0.96","","3.76774193548387","","0.96","26.75"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","ECMU","20224","2022","2020","CISCO BRANDED","","Perpetual Software","","Q9 FY1900","1900","Wireless","Ent. - Wireless","SDNMGMT","L-MGMT3X-TKN-K9=","APPSWIND","Y","","122","4568.9","1534.82678493657","1733.91150442478","1534.82678493657","2684","2375.827762984","15077.98"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2010","CISCO BRANDED","Others","Hardware","2024/02/29 00:00:00","Q3 FY2024","2024","Enterprise Routing","Ent. Access Routing","WANLAN","HWIC-4A/S=","BOARD","N","","2","0","0","0","0","0","0","3400"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNTP","20224","2022","2010","CISCO BRANDED","Others","Hardware","2025/10/31 00:00:00","Q2 FY2026","2026","Enterprise Switching","Ent. Switching - Core","C6000","WS-C6509-V-E-FAN","ASSEMBLY","N","","4","0","0","0","0","0","0","4000"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNTP","20223","2022","2012","CISCO BRANDED","Others","Hardware","2022/04/30 00:00:00","Q3 FY2022","2022","Enterprise Switching","Ent. Switching - Access","C4500","WS-X4612-SFP-E=","BOARD","N","","1","0","0","0","0","0","0","6894"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2010","CISCO BRANDED","Others","Hardware","2024/02/29 00:00:00","Q3 FY2024","2024","Enterprise Routing","Ent. Access Routing","WANLAN","HWIC-2T=","BOARD","N","","3","0","0","0","0","0","0","3000"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRMID","FPR2K-SSD-BBLKD","BOARD","N","","1","0","0","0","0","0","0","147.13"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRMID","FPR2K-PWR-AC-400","POWER","N","","1","0","0","0","0","0","0","2942.5"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRMID","FPR2K-FAN","BOARD","N","","1","0","0","0","0","0","0","1177"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203012027","ACTIVE","SNT","20224","2022","2019","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9200","C9200-STACK-BLANK","ACCESSORY","N","","8","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2018","CISCO BRANDED","PNABU - CISE","Hardware","2024/06/30 00:00:00","Q4 FY2024","2024","Security","ISE","CISE","SNS-MRAID12G-1GB","APPLIANCE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2018","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRHIGH","FPR4K-RACK-MNT","BOARD","N","","2","0","0","0","0","0","0","955.9"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2018","CISCO BRANDED","PNABU - CISE","Hardware","","Q9 FY1900","1900","Security","ISE","CISE","SNS-PSU1-770W","APPLIANCE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203673382","ACTIVE","SNT","20224","2022","2018","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Perpetual Software","2023/05/31 00:00:00","Q4 FY2023","2023","Security","Network Security","FPRHIGH","SF-FXOS4K-2.0-K9","BASE","N","","2","0","0","0","0","0","0","0"
